lead_id,lead_date,campaign_id,campaign_name,marketing_channel,target_segment,funnel_stage,is_mql,is_sql,is_opportunity,is_customer,deal_value_usd,days_to_close
LEAD-20247695,2025-02-11,CMP-09,Customer Reactivation Drip,Email Marketing,SMB,Closed Won,1,1,1,1,2195.2,81
LEAD-20247696,2025-09-29,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247697,2024-10-18,CMP-03,SaaS Growth Nurture Series,Email Marketing,Mid-Market,Closed Won,1,1,1,1,10359.92,98
LEAD-20247698,2024-09-28,CMP-03,SaaS Growth Nurture Series,Email Marketing,Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,25
LEAD-20247699,2025-07-11,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,SMB,Sales Qualified Lead,1,1,0,0,0.0,23
LEAD-20247700,2024-11-12,CMP-09,Customer Reactivation Drip,Email Marketing,Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247701,2025-08-06,CMP-08,High-Intent Keyword Capture,Google Ads,Enterprise,Marketing Qualified Lead,1,0,0,0,0.0,12
LEAD-20247702,2024-05-31,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247703,2024-03-20,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,SMB,Marketing Qualified Lead,1,0,0,0,0.0,14
LEAD-20247704,2025-06-09,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,5
LEAD-20247705,2024-10-13,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247706,2024-11-08,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247707,2025-08-12,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,13
LEAD-20247708,2024-08-05,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),SMB,Sales Qualified Lead,1,1,0,0,0.0,30
LEAD-20247709,2024-12-12,CMP-08,High-Intent Keyword Capture,Google Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,5
LEAD-20247710,2025-02-10,CMP-08,High-Intent Keyword Capture,Google Ads,Enterprise,Marketing Qualified Lead,1,0,0,0,0.0,6
LEAD-20247711,2025-09-24,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),Enterprise,Marketing Qualified Lead,1,0,0,0,0.0,5
LEAD-20247712,2025-01-15,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,SMB,Sales Qualified Lead,1,1,0,0,0.0,23
LEAD-20247713,2025-08-28,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),SMB,Sales Qualified Lead,1,1,0,0,0.0,23
LEAD-20247714,2024-09-20,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),SMB,Marketing Qualified Lead,1,0,0,0,0.0,8
LEAD-20247715,2025-03-17,CMP-03,SaaS Growth Nurture Series,Email Marketing,Mid-Market,Opportunity,1,1,1,0,0.0,23
LEAD-20247716,2025-10-25,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,14
LEAD-20247717,2024-01-26,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,17
LEAD-20247718,2025-02-04,CMP-02,Enterprise Search Dominance,Google Ads,SMB,Marketing Qualified Lead,1,0,0,0,0.0,11
LEAD-20247719,2025-02-16,CMP-06,Creator Industry Endorsement,Influencer Partnerships,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,9
LEAD-20247720,2025-02-08,CMP-02,Enterprise Search Dominance,Google Ads,SMB,Sales Qualified Lead,1,1,0,0,0.0,10
LEAD-20247721,2025-06-11,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,SMB,Marketing Qualified Lead,1,0,0,0,0.0,18
LEAD-20247722,2025-11-07,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),SMB,Marketing Qualified Lead,1,0,0,0,0.0,18
LEAD-20247723,2025-12-09,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,3
LEAD-20247724,2024-03-16,CMP-06,Creator Industry Endorsement,Influencer Partnerships,Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247725,2025-08-29,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247726,2024-05-04,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),Enterprise,Marketing Qualified Lead,1,0,0,0,0.0,12
LEAD-20247727,2024-10-25,CMP-02,Enterprise Search Dominance,Google Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,14
LEAD-20247728,2024-06-13,CMP-03,SaaS Growth Nurture Series,Email Marketing,SMB,Marketing Qualified Lead,1,0,0,0,0.0,5
LEAD-20247729,2024-08-20,CMP-08,High-Intent Keyword Capture,Google Ads,Enterprise,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247730,2025-05-23,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),SMB,Marketing Qualified Lead,1,0,0,0,0.0,9
LEAD-20247731,2024-12-11,CMP-09,Customer Reactivation Drip,Email Marketing,SMB,Opportunity,1,1,1,0,0.0,37
LEAD-20247732,2024-09-07,CMP-02,Enterprise Search Dominance,Google Ads,Enterprise,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247733,2025-05-22,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,6
LEAD-20247734,2025-01-09,CMP-06,Creator Industry Endorsement,Influencer Partnerships,SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247735,2025-03-18,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247736,2025-11-04,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,29
LEAD-20247737,2024-06-17,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247738,2025-04-25,CMP-06,Creator Industry Endorsement,Influencer Partnerships,Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247739,2024-11-22,CMP-03,SaaS Growth Nurture Series,Email Marketing,SMB,Opportunity,1,1,1,0,0.0,78
LEAD-20247740,2024-05-03,CMP-03,SaaS Growth Nurture Series,Email Marketing,Enterprise,Opportunity,1,1,1,0,0.0,42
LEAD-20247741,2025-10-10,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247742,2024-02-17,CMP-02,Enterprise Search Dominance,Google Ads,SMB,Opportunity,1,1,1,0,0.0,73
LEAD-20247743,2024-12-18,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,15
LEAD-20247744,2024-08-19,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Enterprise,Marketing Qualified Lead,1,0,0,0,0.0,9
LEAD-20247745,2025-11-12,CMP-09,Customer Reactivation Drip,Email Marketing,Enterprise,Sales Qualified Lead,1,1,0,0,0.0,17
LEAD-20247746,2025-07-27,CMP-02,Enterprise Search Dominance,Google Ads,SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247747,2024-11-29,CMP-02,Enterprise Search Dominance,Google Ads,SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247748,2025-05-13,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,SMB,Sales Qualified Lead,1,1,0,0,0.0,15
LEAD-20247749,2025-01-19,CMP-02,Enterprise Search Dominance,Google Ads,Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,11
LEAD-20247750,2025-08-01,CMP-06,Creator Industry Endorsement,Influencer Partnerships,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,16
LEAD-20247751,2025-03-20,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,SMB,Sales Qualified Lead,1,1,0,0,0.0,34
LEAD-20247752,2025-01-09,CMP-03,SaaS Growth Nurture Series,Email Marketing,Enterprise,Opportunity,1,1,1,0,0.0,62
LEAD-20247753,2025-07-27,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,SMB,Marketing Qualified Lead,1,0,0,0,0.0,17
LEAD-20247754,2025-11-25,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247755,2025-12-02,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),SMB,Marketing Qualified Lead,1,0,0,0,0.0,16
LEAD-20247756,2024-03-29,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,8
LEAD-20247757,2025-09-01,CMP-06,Creator Industry Endorsement,Influencer Partnerships,Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247758,2025-11-05,CMP-09,Customer Reactivation Drip,Email Marketing,SMB,Sales Qualified Lead,1,1,0,0,0.0,41
LEAD-20247759,2025-11-25,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,SMB,Marketing Qualified Lead,1,0,0,0,0.0,17
LEAD-20247760,2024-04-28,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,3
LEAD-20247761,2024-09-03,CMP-02,Enterprise Search Dominance,Google Ads,SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247762,2025-06-25,CMP-06,Creator Industry Endorsement,Influencer Partnerships,Enterprise,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247763,2025-11-12,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),SMB,Marketing Qualified Lead,1,0,0,0,0.0,14
LEAD-20247764,2025-08-24,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,11
LEAD-20247765,2025-07-30,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247766,2024-12-05,CMP-02,Enterprise Search Dominance,Google Ads,Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,43
LEAD-20247767,2024-04-27,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,11
LEAD-20247768,2024-05-09,CMP-08,High-Intent Keyword Capture,Google Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,8
LEAD-20247769,2024-06-01,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,SMB,Opportunity,1,1,1,0,0.0,63
LEAD-20247770,2025-04-01,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,14
LEAD-20247771,2025-09-03,CMP-08,High-Intent Keyword Capture,Google Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,17
LEAD-20247772,2024-12-05,CMP-09,Customer Reactivation Drip,Email Marketing,Enterprise,Opportunity,1,1,1,0,0.0,23
LEAD-20247773,2025-01-17,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,Enterprise,Marketing Qualified Lead,1,0,0,0,0.0,19
LEAD-20247774,2024-07-16,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247775,2025-11-04,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Enterprise,Marketing Qualified Lead,1,0,0,0,0.0,13
LEAD-20247776,2024-02-08,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),Mid-Market,Opportunity,1,1,1,0,0.0,27
LEAD-20247777,2024-07-08,CMP-08,High-Intent Keyword Capture,Google Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,3
LEAD-20247778,2025-10-08,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,Enterprise,Sales Qualified Lead,1,1,0,0,0.0,28
LEAD-20247779,2025-07-31,CMP-08,High-Intent Keyword Capture,Google Ads,SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247780,2024-02-08,CMP-02,Enterprise Search Dominance,Google Ads,Enterprise,Opportunity,1,1,1,0,0.0,61
LEAD-20247781,2025-09-15,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247782,2025-10-07,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,SMB,Marketing Qualified Lead,1,0,0,0,0.0,15
LEAD-20247783,2025-12-04,CMP-09,Customer Reactivation Drip,Email Marketing,Enterprise,Closed Won,1,1,1,1,40282.21,76
LEAD-20247784,2024-01-08,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),SMB,Sales Qualified Lead,1,1,0,0,0.0,42
LEAD-20247785,2024-06-19,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),SMB,Sales Qualified Lead,1,1,0,0,0.0,36
LEAD-20247786,2025-04-01,CMP-03,SaaS Growth Nurture Series,Email Marketing,SMB,Marketing Qualified Lead,1,0,0,0,0.0,18
LEAD-20247787,2024-09-08,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247788,2025-09-22,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,30
LEAD-20247789,2024-09-11,CMP-06,Creator Industry Endorsement,Influencer Partnerships,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,16
LEAD-20247790,2025-12-16,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247791,2025-08-14,CMP-06,Creator Industry Endorsement,Influencer Partnerships,Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247792,2024-03-16,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,14
LEAD-20247793,2024-12-16,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),Enterprise,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247794,2024-02-01,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,31
LEAD-20247795,2024-07-15,CMP-03,SaaS Growth Nurture Series,Email Marketing,Mid-Market,Closed Won,1,1,1,1,10498.18,72
LEAD-20247796,2024-01-07,CMP-08,High-Intent Keyword Capture,Google Ads,Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,45
LEAD-20247797,2025-09-19,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,SMB,Opportunity,1,1,1,0,0.0,31
LEAD-20247798,2025-05-07,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,15
LEAD-20247799,2024-05-13,CMP-02,Enterprise Search Dominance,Google Ads,Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247800,2024-06-08,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Enterprise,Sales Qualified Lead,1,1,0,0,0.0,12
LEAD-20247801,2025-10-05,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,SMB,Marketing Qualified Lead,1,0,0,0,0.0,16
LEAD-20247802,2025-03-02,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247803,2024-06-13,CMP-03,SaaS Growth Nurture Series,Email Marketing,SMB,Sales Qualified Lead,1,1,0,0,0.0,11
LEAD-20247804,2024-09-20,CMP-03,SaaS Growth Nurture Series,Email Marketing,SMB,Marketing Qualified Lead,1,0,0,0,0.0,9
LEAD-20247805,2024-09-29,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,14
LEAD-20247806,2025-09-15,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),SMB,Marketing Qualified Lead,1,0,0,0,0.0,8
LEAD-20247807,2025-02-25,CMP-09,Customer Reactivation Drip,Email Marketing,SMB,Closed Won,1,1,1,1,5620.26,107
LEAD-20247808,2025-08-20,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,SMB,Marketing Qualified Lead,1,0,0,0,0.0,15
LEAD-20247809,2024-12-24,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,SMB,Sales Qualified Lead,1,1,0,0,0.0,36
LEAD-20247810,2024-05-29,CMP-02,Enterprise Search Dominance,Google Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,8
LEAD-20247811,2024-05-10,CMP-02,Enterprise Search Dominance,Google Ads,Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,12
LEAD-20247812,2025-11-29,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),SMB,Marketing Qualified Lead,1,0,0,0,0.0,8
LEAD-20247813,2024-06-25,CMP-08,High-Intent Keyword Capture,Google Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,19
LEAD-20247814,2025-01-16,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),SMB,Marketing Qualified Lead,1,0,0,0,0.0,3
LEAD-20247815,2025-03-20,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247816,2025-05-19,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),Enterprise,Marketing Qualified Lead,1,0,0,0,0.0,8
LEAD-20247817,2024-02-12,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247818,2025-04-03,CMP-03,SaaS Growth Nurture Series,Email Marketing,Mid-Market,Opportunity,1,1,1,0,0.0,72
LEAD-20247819,2024-06-16,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,43
LEAD-20247820,2024-10-05,CMP-09,Customer Reactivation Drip,Email Marketing,Mid-Market,Opportunity,1,1,1,0,0.0,27
LEAD-20247821,2025-01-14,CMP-09,Customer Reactivation Drip,Email Marketing,SMB,Sales Qualified Lead,1,1,0,0,0.0,19
LEAD-20247822,2024-08-25,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247823,2024-05-06,CMP-03,SaaS Growth Nurture Series,Email Marketing,Enterprise,Closed Won,1,1,1,1,23360.38,40
LEAD-20247824,2024-10-27,CMP-09,Customer Reactivation Drip,Email Marketing,Mid-Market,Opportunity,1,1,1,0,0.0,79
LEAD-20247825,2025-02-26,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,3
LEAD-20247826,2024-04-27,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Enterprise,Marketing Qualified Lead,1,0,0,0,0.0,18
LEAD-20247827,2025-07-26,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,Enterprise,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247828,2025-08-02,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,22
LEAD-20247829,2024-03-16,CMP-09,Customer Reactivation Drip,Email Marketing,SMB,Opportunity,1,1,1,0,0.0,52
LEAD-20247830,2024-01-23,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247831,2025-05-09,CMP-03,SaaS Growth Nurture Series,Email Marketing,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,16
LEAD-20247832,2025-02-02,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,17
LEAD-20247833,2024-05-07,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Enterprise,Marketing Qualified Lead,1,0,0,0,0.0,3
LEAD-20247834,2024-10-20,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),SMB,Marketing Qualified Lead,1,0,0,0,0.0,7
LEAD-20247835,2024-07-22,CMP-03,SaaS Growth Nurture Series,Email Marketing,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,16
LEAD-20247836,2024-03-07,CMP-08,High-Intent Keyword Capture,Google Ads,Enterprise,Marketing Qualified Lead,1,0,0,0,0.0,14
LEAD-20247837,2024-11-23,CMP-02,Enterprise Search Dominance,Google Ads,SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247838,2025-07-10,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,23
LEAD-20247839,2024-01-04,CMP-09,Customer Reactivation Drip,Email Marketing,Enterprise,Sales Qualified Lead,1,1,0,0,0.0,45
LEAD-20247840,2025-07-14,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),Enterprise,Sales Qualified Lead,1,1,0,0,0.0,32
LEAD-20247841,2025-05-23,CMP-09,Customer Reactivation Drip,Email Marketing,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,14
LEAD-20247842,2025-08-16,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,Enterprise,Marketing Qualified Lead,1,0,0,0,0.0,18
LEAD-20247843,2025-04-26,CMP-06,Creator Industry Endorsement,Influencer Partnerships,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,11
LEAD-20247844,2025-09-25,CMP-09,Customer Reactivation Drip,Email Marketing,Mid-Market,Opportunity,1,1,1,0,0.0,75
LEAD-20247845,2024-05-24,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),SMB,Sales Qualified Lead,1,1,0,0,0.0,15
LEAD-20247846,2025-02-16,CMP-03,SaaS Growth Nurture Series,Email Marketing,Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,13
LEAD-20247847,2024-07-21,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,SMB,Marketing Qualified Lead,1,0,0,0,0.0,7
LEAD-20247848,2024-09-20,CMP-03,SaaS Growth Nurture Series,Email Marketing,SMB,Marketing Qualified Lead,1,0,0,0,0.0,7
LEAD-20247849,2024-04-30,CMP-09,Customer Reactivation Drip,Email Marketing,Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,35
LEAD-20247850,2025-05-30,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,9
LEAD-20247851,2025-06-15,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,SMB,Marketing Qualified Lead,1,0,0,0,0.0,17
LEAD-20247852,2024-01-15,CMP-09,Customer Reactivation Drip,Email Marketing,Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,44
LEAD-20247853,2025-06-29,CMP-06,Creator Industry Endorsement,Influencer Partnerships,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,7
LEAD-20247854,2024-04-09,CMP-09,Customer Reactivation Drip,Email Marketing,Enterprise,Marketing Qualified Lead,1,0,0,0,0.0,12
LEAD-20247855,2024-04-06,CMP-06,Creator Industry Endorsement,Influencer Partnerships,SMB,Marketing Qualified Lead,1,0,0,0,0.0,12
LEAD-20247856,2024-07-01,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,SMB,Closed Won,1,1,1,1,4743.59,102
LEAD-20247857,2024-11-12,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),Enterprise,Sales Qualified Lead,1,1,0,0,0.0,25
LEAD-20247858,2024-07-11,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,24
LEAD-20247859,2025-10-30,CMP-02,Enterprise Search Dominance,Google Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,20
LEAD-20247860,2025-10-17,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),SMB,Marketing Qualified Lead,1,0,0,0,0.0,6
LEAD-20247861,2024-08-21,CMP-09,Customer Reactivation Drip,Email Marketing,Enterprise,Marketing Qualified Lead,1,0,0,0,0.0,10
LEAD-20247862,2024-03-01,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,SMB,Marketing Qualified Lead,1,0,0,0,0.0,13
LEAD-20247863,2024-05-08,CMP-02,Enterprise Search Dominance,Google Ads,Mid-Market,Opportunity,1,1,1,0,0.0,75
LEAD-20247864,2024-06-26,CMP-09,Customer Reactivation Drip,Email Marketing,Mid-Market,Closed Won,1,1,1,1,9033.41,55
LEAD-20247865,2025-09-06,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),SMB,Marketing Qualified Lead,1,0,0,0,0.0,16
LEAD-20247866,2024-11-22,CMP-06,Creator Industry Endorsement,Influencer Partnerships,Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247867,2025-02-02,CMP-09,Customer Reactivation Drip,Email Marketing,SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247868,2025-11-26,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247869,2025-12-06,CMP-06,Creator Industry Endorsement,Influencer Partnerships,SMB,Marketing Qualified Lead,1,0,0,0,0.0,6
LEAD-20247870,2024-02-16,CMP-04,Thought Leadership Whitepaper,Organic Search (SEO),Enterprise,Sales Qualified Lead,1,1,0,0,0.0,13
LEAD-20247871,2025-08-18,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),SMB,Marketing Qualified Lead,1,0,0,0,0.0,10
LEAD-20247872,2024-10-03,CMP-08,High-Intent Keyword Capture,Google Ads,SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247873,2025-01-23,CMP-06,Creator Industry Endorsement,Influencer Partnerships,SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247874,2025-03-10,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,Mid-Market,Closed Won,1,1,1,1,16827.2,69
LEAD-20247875,2025-11-28,CMP-06,Creator Industry Endorsement,Influencer Partnerships,Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247876,2024-06-18,CMP-06,Creator Industry Endorsement,Influencer Partnerships,Mid-Market,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247877,2025-10-23,CMP-05,Retargeting & Social Boost,Meta (Facebook/IG),Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,30
LEAD-20247878,2025-12-15,CMP-10,Summer Tech Brand Campaign,Meta (Facebook/IG),SMB,Lead Inbound,0,0,0,0,0.0,0
LEAD-20247879,2025-06-21,CMP-09,Customer Reactivation Drip,Email Marketing,SMB,Sales Qualified Lead,1,1,0,0,0.0,16
LEAD-20247880,2024-08-14,CMP-02,Enterprise Search Dominance,Google Ads,Mid-Market,Sales Qualified Lead,1,1,0,0,0.0,23
LEAD-20247881,2024-02-11,CMP-01,Q1 Product Launch Summit,LinkedIn Ads,Mid-Market,Marketing Qualified Lead,1,0,0,0,0.0,12
LEAD-20247882,2025-10-20,CMP-07,Mid-Market Webinar Series,LinkedIn Ads,Mid-Market,Lead Inbound,0,0,0,0,0.0,0
