shipment_id,order_date,supplier_id,supplier_name,supplier_tier,warehouse_id,origin_warehouse,carrier_name,weight_kg,shipping_cost_usd,scheduled_delivery_date,actual_delivery_date,delivery_delay_days,delivery_status,on_time_flag,damage_flag
SHP-20244327,2025-02-16,SUP-08,Indus Logistics Fab,Tier 3,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,826.14,1610.48,2025-02-19,2025-02-22,3,Delayed,0,0
SHP-20244328,2025-01-26,SUP-08,Indus Logistics Fab,Tier 3,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,442.73,373.3,2025-02-01,2025-02-05,4,Delayed,0,0
SHP-20244329,2024-12-11,SUP-02,Bharat Heavy Forgings,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Express Air Freight,342.93,690.29,2024-12-13,2024-12-18,5,Delayed,0,0
SHP-20244330,2025-02-03,SUP-07,Hind Cargo Aggregates,Tier 3,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,552.64,419.02,2025-02-08,2025-02-08,0,On-Time,1,0
SHP-20244331,2024-06-13,SUP-06,Global Polymer Solutions,Tier 2,WH-KOL-04,East Gateway (Kolkata),Standard Rail Transport,490.89,410.65,2024-06-16,2024-06-21,5,Delayed,0,0
SHP-20244332,2024-09-02,SUP-07,Hind Cargo Aggregates,Tier 3,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,226.88,233.32,2024-09-07,2024-09-12,5,Delayed,0,0
SHP-20244333,2024-01-10,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,372.74,449.48,2024-01-12,2024-01-12,0,On-Time,1,0
SHP-20244334,2025-03-25,SUP-02,Bharat Heavy Forgings,Tier 1,WH-MUM-02,West Port (Mumbai),Express Air Freight,642.65,1260.21,2025-03-27,2025-03-27,0,On-Time,1,0
SHP-20244335,2024-01-11,SUP-06,Global Polymer Solutions,Tier 2,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,804.02,971.42,2024-01-13,2024-01-13,0,On-Time,1,0
SHP-20244336,2025-02-27,SUP-04,Evergreen Raw Materials,Tier 2,WH-BLR-03,South Central (Bengaluru),Regional Truckload,234.84,220.37,2025-03-04,2025-03-05,1,Delayed,0,0
SHP-20244337,2024-04-07,SUP-05,Falcon Fasteners Corp,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,127.29,146.72,2024-04-13,2024-04-18,5,Delayed,0,0
SHP-20244338,2025-07-18,SUP-03,Delta Electronics Hub,Tier 1,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,735.58,524.5,2025-07-24,2025-07-24,0,On-Time,1,0
SHP-20244339,2024-12-20,SUP-01,Apex Precision Components,Tier 1,WH-KOL-04,East Gateway (Kolkata),Priority Surface Cargo,61.32,148.99,2024-12-25,2024-12-29,4,Delayed,0,0
SHP-20244340,2024-03-19,SUP-07,Hind Cargo Aggregates,Tier 3,WH-KOL-04,East Gateway (Kolkata),Standard Rail Transport,555.24,388.49,2024-03-21,2024-03-28,7,Delayed,0,0
SHP-20244341,2024-09-12,SUP-03,Delta Electronics Hub,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,750.21,871.2,2024-09-16,2024-09-16,0,On-Time,1,0
SHP-20244342,2024-02-09,SUP-04,Evergreen Raw Materials,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Express Air Freight,595.35,1155.83,2024-02-12,2024-02-13,1,Delayed,0,0
SHP-20244343,2024-02-20,SUP-07,Hind Cargo Aggregates,Tier 3,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,483.09,978.45,2024-02-24,2024-02-26,2,Delayed,0,0
SHP-20244344,2024-10-07,SUP-02,Bharat Heavy Forgings,Tier 1,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,333.79,253.01,2024-10-12,2024-10-12,0,On-Time,1,0
SHP-20244345,2025-10-09,SUP-01,Apex Precision Components,Tier 1,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,25.8,99.85,2025-10-15,2025-10-15,0,On-Time,1,0
SHP-20244346,2025-12-11,SUP-01,Apex Precision Components,Tier 1,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,561.36,447.75,2025-12-13,2025-12-13,0,On-Time,1,0
SHP-20244347,2025-09-20,SUP-02,Bharat Heavy Forgings,Tier 1,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,379.04,492.91,2025-09-24,2025-09-25,1,Delayed,0,0
SHP-20244348,2025-03-24,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Regional Truckload,142.41,142.71,2025-03-30,2025-03-31,1,Delayed,0,0
SHP-20244349,2025-07-16,SUP-07,Hind Cargo Aggregates,Tier 3,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,67.21,108.23,2025-07-22,2025-07-22,0,On-Time,1,0
SHP-20244350,2024-12-09,SUP-02,Bharat Heavy Forgings,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,591.82,692.65,2024-12-15,2024-12-15,0,On-Time,1,0
SHP-20244351,2025-06-13,SUP-08,Indus Logistics Fab,Tier 3,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,814.87,555.93,2025-06-15,2025-06-15,0,On-Time,1,0
SHP-20244352,2024-05-13,SUP-02,Bharat Heavy Forgings,Tier 1,WH-BLR-03,South Central (Bengaluru),Standard Rail Transport,47.71,56.32,2024-05-19,2024-05-19,0,On-Time,1,0
SHP-20244353,2024-06-03,SUP-01,Apex Precision Components,Tier 1,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,715.02,1381.81,2024-06-07,2024-06-07,0,On-Time,1,0
SHP-20244354,2024-02-11,SUP-04,Evergreen Raw Materials,Tier 2,WH-MUM-02,West Port (Mumbai),Regional Truckload,373.75,276.04,2024-02-17,2024-02-17,0,On-Time,1,0
SHP-20244355,2024-06-21,SUP-02,Bharat Heavy Forgings,Tier 1,WH-BLR-03,South Central (Bengaluru),Regional Truckload,426.76,313.8,2024-06-24,2024-06-25,1,Delayed,0,0
SHP-20244356,2024-05-09,SUP-02,Bharat Heavy Forgings,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Express Air Freight,795.76,1521.53,2024-05-11,2024-05-11,0,On-Time,1,0
SHP-20244357,2025-08-20,SUP-04,Evergreen Raw Materials,Tier 2,WH-KOL-04,East Gateway (Kolkata),Standard Rail Transport,316.54,262.76,2025-08-25,2025-08-25,0,On-Time,1,0
SHP-20244358,2024-06-21,SUP-06,Global Polymer Solutions,Tier 2,WH-KOL-04,East Gateway (Kolkata),Standard Rail Transport,425.5,354.5,2024-06-27,2024-07-01,4,Delayed,0,0
SHP-20244359,2024-12-27,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Regional Truckload,289.24,280.16,2024-12-30,2024-12-31,1,delayed  ,0,0
SHP-20244360,2024-04-12,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Express Air Freight,470.74,934.58,2024-04-17,2024-04-22,5,Delayed,0,0
SHP-20244361,2025-11-15,SUP-04,Evergreen Raw Materials,Tier 2,WH-BLR-03,South Central (Bengaluru),Standard Rail Transport,789.54,580.81,2025-11-18,2025-11-18,0,On-Time,1,0
SHP-20244362,2025-10-23,SUP-08,Indus Logistics Fab,Tier 3,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,600.0,472.39,2025-10-29,2025-10-31,2,Delayed,0,0
SHP-20244363,2024-08-06,SUP-03,Delta Electronics Hub,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,87.13,102.23,2024-08-09,2024-08-09,0,On-Time,1,0
SHP-20244364,2024-10-18,SUP-07,Hind Cargo Aggregates,Tier 3,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,283.46,230.12,2024-10-20,2024-10-24,4,Delayed,0,0
SHP-20244365,2024-08-18,SUP-05,Falcon Fasteners Corp,Tier 2,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,171.59,389.4,2024-08-20,2024-08-28,8,Delayed,0,0
SHP-20244366,2025-10-12,SUP-05,Falcon Fasteners Corp,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,767.94,556.22,2025-10-15,2025-10-15,0,On-Time,1,0
SHP-20244367,2025-04-08,SUP-07,Hind Cargo Aggregates,Tier 3,WH-MUM-02,West Port (Mumbai),Regional Truckload,474.5,353.75,2025-04-10,2025-04-11,1,Delayed,0,0
SHP-20244368,2025-04-27,SUP-01,Apex Precision Components,Tier 1,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,730.31,552.18,2025-05-03,2025-05-03,0,On-Time,1,0
SHP-20244369,2025-05-30,SUP-06,Global Polymer Solutions,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,430.23,528.21,2025-06-05,2025-06-06,1,Delayed,0,0
SHP-20244370,2025-09-24,SUP-01,Apex Precision Components,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,642.55,499.49,2025-09-27,2025-09-27,0,On-Time,1,0
SHP-20244371,2024-07-31,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Regional Truckload,570.16,429.47,2024-08-03,2024-08-03,0,On-Time,1,0
SHP-20244372,2025-12-08,SUP-04,Evergreen Raw Materials,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,765.49,877.68,2025-12-13,2025-12-13,0,On-Time,1,0
SHP-20244373,2024-04-07,SUP-03,Delta Electronics Hub,Tier 1,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,781.22,535.56,2024-04-12,2024-04-12,0,On-Time,1,0
SHP-20244374,2024-07-29,SUP-02,Bharat Heavy Forgings,Tier 1,WH-MUM-02,West Port (Mumbai),Express Air Freight,225.65,454.35,2024-08-02,2024-08-02,0,On-Time,1,0
SHP-20244375,2024-02-29,SUP-02,Bharat Heavy Forgings,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,628.33,485.64,2024-03-06,2024-03-06,0,On-Time,1,0
SHP-20244376,2025-09-21,SUP-03,Delta Electronics Hub,Tier 1,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,231.71,283.64,2025-09-25,2025-09-25,0,On-Time,1,0
SHP-20244377,2025-06-25,SUP-05,Falcon Fasteners Corp,Tier 2,WH-BLR-03,South Central (Bengaluru),Regional Truckload,417.58,307.84,2025-06-28,2025-06-30,2,Delayed,0,1
SHP-20244378,2024-12-23,SUP-05,Falcon Fasteners Corp,Tier 2,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,351.27,702.4,2024-12-26,2024-12-26,0,On-Time,1,0
SHP-20244379,2025-05-07,SUP-06,Global Polymer Solutions,Tier 2,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,93.51,247.47,2025-05-13,2025-05-18,5,Delayed,0,1
SHP-20244380,2024-09-07,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Express Air Freight,251.91,496.28,2024-09-10,2024-09-10,0,On-Time,1,0
SHP-20244381,2025-05-13,SUP-04,Evergreen Raw Materials,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,518.24,395.07,2025-05-18,2025-05-18,0,On-Time,1,0
SHP-20244382,2024-03-07,SUP-02,Bharat Heavy Forgings,Tier 1,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,497.29,354.56,2024-03-11,2024-03-16,5,Delayed,0,0
SHP-20244383,2025-02-15,SUP-08,Indus Logistics Fab,Tier 3,WH-KOL-04,East Gateway (Kolkata),Priority Surface Cargo,386.54,517.9,2025-02-17,2025-02-23,6,Delayed,0,0
SHP-20244384,2025-07-12,SUP-06,Global Polymer Solutions,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,187.07,283.82,2025-07-18,2025-07-18,0,On-Time,1,0
SHP-20244385,2024-07-30,SUP-04,Evergreen Raw Materials,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,841.4,575.16,2024-08-05,2024-08-06,1,Delayed,0,0
SHP-20244386,2024-04-25,SUP-03,Delta Electronics Hub,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,712.03,527.27,2024-04-27,2024-04-28,1,Delayed,0,0
SHP-20244387,2025-05-11,SUP-01,Apex Precision Components,Tier 1,WH-MUM-02,West Port (Mumbai),Regional Truckload,573.25,430.04,2025-05-16,2025-05-17,1,Delayed,0,0
SHP-20244388,2024-12-12,SUP-01,Apex Precision Components,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,79.24,115.38,2024-12-14,2024-12-15,1,Delayed,0,0
SHP-20244389,2024-10-08,SUP-07,Hind Cargo Aggregates,Tier 3,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,805.86,573.96,2024-10-10,2024-10-14,4,Delayed,0,0
SHP-20244390,2025-07-27,SUP-05,Falcon Fasteners Corp,Tier 2,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,511.97,370.88,2025-07-29,2025-08-04,6,Delayed,0,0
SHP-20244391,2025-07-30,SUP-03,Delta Electronics Hub,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,245.91,227.22,2025-08-03,2025-08-03,0,On-Time,1,0
SHP-20244392,2024-01-13,SUP-07,Hind Cargo Aggregates,Tier 3,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,757.67,569.74,2024-01-19,2024-01-19,0,On-Time,1,0
SHP-20244393,2024-04-05,SUP-07,Hind Cargo Aggregates,Tier 3,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,722.2,1407.39,2024-04-08,2024-04-10,2,Delayed,0,0
SHP-20244394,2024-08-11,SUP-05,Falcon Fasteners Corp,Tier 2,WH-BLR-03,South Central (Bengaluru),Express Air Freight,223.54,496.56,2024-08-13,2024-08-16,3,Delayed,0,0
SHP-20244395,2025-04-02,SUP-06,Global Polymer Solutions,Tier 2,WH-KOL-04,East Gateway (Kolkata),Priority Surface Cargo,128.7,203.4,2025-04-07,2025-04-07,0,On-Time,1,0
SHP-20244396,2025-12-16,SUP-03,Delta Electronics Hub,Tier 1,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,199.22,190.06,2025-12-20,2025-12-20,0,On-Time,1,0
SHP-20244397,2024-10-07,SUP-04,Evergreen Raw Materials,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,713.54,538.6,10/10/2024,2024-10-10,0,On-Time,1,0
SHP-20244398,2025-10-04,SUP-06,Global Polymer Solutions,Tier 2,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,221.65,175.35,2025-10-08,2025-10-10,2,delayed  ,0,0
SHP-20244399,2024-08-09,SUP-03,Delta Electronics Hub,Tier 1,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,548.28,654.51,2024-08-15,2024-08-15,0,On-Time,1,0
SHP-20244400,2024-12-12,SUP-08,Indus Logistics Fab,Tier 3,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,604.61,1143.78,2024-12-18,2024-12-28,10,Delayed,0,0
SHP-20244401,2025-12-09,SUP-03,Delta Electronics Hub,Tier 1,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,488.71,565.74,2025-12-13,2025-12-13,0,On-Time,1,0
SHP-20244402,2024-04-04,SUP-03,Delta Electronics Hub,Tier 1,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,68.37,102.97,2024-04-07,2024-04-07,0,On-Time,1,0
SHP-20244403,2024-08-03,SUP-05,Falcon Fasteners Corp,Tier 2,WH-MUM-02,West Port (Mumbai),Regional Truckload,436.15,339.47,2024-08-05,2024-08-07,2,Delayed,0,0
SHP-20244404,2025-09-15,SUP-04,Evergreen Raw Materials,Tier 2,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,283.95,593.61,2025-09-21,2025-09-22,1,Delayed,0,0
SHP-20244405,2024-04-11,SUP-01,Apex Precision Components,Tier 1,WH-MUM-02,West Port (Mumbai),Regional Truckload,143.05,162.69,2024-04-13,2024-04-13,0,On-Time,1,0
SHP-20244406,2025-01-31,SUP-07,Hind Cargo Aggregates,Tier 3,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,484.24,566.86,2025-02-02,2025-02-02,0,On-Time,1,0
SHP-20244407,2025-12-03,SUP-01,Apex Precision Components,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,496.63,626.34,2025-12-08,2025-12-08,0,On-Time,1,0
SHP-20244408,2024-08-23,SUP-08,Indus Logistics Fab,Tier 3,WH-KOL-04,East Gateway (Kolkata),Standard Rail Transport,422.92,333.24,2024-08-27,2024-09-01,5,Delayed,0,0
SHP-20244409,2025-05-03,SUP-06,Global Polymer Solutions,Tier 2,WH-MUM-02,West Port (Mumbai),Regional Truckload,529.34,426.64,2025-05-06,2025-05-06,0,On-Time,1,0
SHP-20244410,2024-04-08,SUP-06,Global Polymer Solutions,Tier 2,WH-MUM-02,West Port (Mumbai),Regional Truckload,732.65,537.96,2024-04-12,2024-04-17,5,Delayed,0,0
SHP-20244411,2025-08-31,SUP-07,Hind Cargo Aggregates,Tier 3,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,193.43,203.42,2025-09-04,2025-09-13,9,Delayed,0,0
SHP-20244412,2024-01-24,SUP-02,Bharat Heavy Forgings,Tier 1,WH-KOL-04,East Gateway (Kolkata),Priority Surface Cargo,317.64,435.66,2024-01-29,2024-02-04,6,Delayed,0,0
SHP-20244413,2025-06-14,SUP-02,Bharat Heavy Forgings,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,66.93,111.08,2025-06-18,2025-06-20,2,Delayed,0,0
SHP-20244414,2024-10-29,SUP-06,Global Polymer Solutions,Tier 2,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,187.44,288.53,2024-11-04,2024-11-04,0,On-Time,1,0
SHP-20244415,2025-03-10,SUP-05,Falcon Fasteners Corp,Tier 2,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,572.46,655.37,2025-03-15,2025-03-19,4,Delayed,0,0
SHP-20244416,2024-01-17,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Standard Rail Transport,242.59,234.83,2024-01-20,2024-01-21,1,Delayed,0,0
SHP-20244417,2024-08-27,SUP-02,Bharat Heavy Forgings,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,323.13,304.92,2024-08-31,2024-08-31,0,On-Time,1,0
SHP-20244418,2024-04-16,SUP-07,Hind Cargo Aggregates,Tier 3,WH-DEL-01,North Hub (Delhi-NCR),Express Air Freight,754.18,1442.86,2024-04-20,2024-04-22,2,Delayed,0,0
SHP-20244419,2024-12-02,SUP-08,Indus Logistics Fab,Tier 3,WH-BLR-03,South Central (Bengaluru),Regional Truckload,411.57,330.53,2024-12-04,2024-12-04,0,On-Time,1,0
SHP-20244420,2025-12-16,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,291.98,375.22,2025-12-20,2025-12-20,0,On-Time,1,0
SHP-20244421,2024-11-01,SUP-06,Global Polymer Solutions,Tier 2,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,619.96,733.53,2024-11-05,2024-11-08,3,Delayed,0,0
SHP-20244422,2024-12-03,SUP-04,Evergreen Raw Materials,Tier 2,WH-MUM-02,West Port (Mumbai),Express Air Freight,249.64,539.66,2024-12-07,2024-12-08,1,Delayed,0,0
SHP-20244423,2025-06-02,SUP-04,Evergreen Raw Materials,Tier 2,WH-MUM-02,West Port (Mumbai),Priority Surface Cargo,773.47,907.15,2025-06-08,2025-06-08,0,On-Time,1,0
SHP-20244424,2025-06-26,SUP-03,Delta Electronics Hub,Tier 1,WH-MUM-02,West Port (Mumbai),Regional Truckload,340.96,278.97,2025-06-30,2025-07-02,2,Delayed,0,0
SHP-20244425,2024-07-20,SUP-04,Evergreen Raw Materials,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,456.76,326.83,2024-07-24,2024-07-24,0,On-Time,1,0
SHP-20244426,2025-02-09,SUP-05,Falcon Fasteners Corp,Tier 2,WH-MUM-02,West Port (Mumbai),Express Air Freight,810.7,1541.13,2025-02-11,2025-02-11,0,On-Time,1,0
SHP-20244427,2025-06-02,SUP-03,Delta Electronics Hub,Tier 1,WH-MUM-02,West Port (Mumbai),Express Air Freight,452.19,924.04,2025-06-05,2025-06-08,3,Delayed,0,0
SHP-20244428,2024-05-05,SUP-03,Delta Electronics Hub,Tier 1,WH-BLR-03,South Central (Bengaluru),Regional Truckload,83.1,117.18,2024-05-09,2024-05-10,1,Delayed,0,0
SHP-20244429,2024-01-10,SUP-05,Falcon Fasteners Corp,Tier 2,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,401.76,503.67,2024-01-13,2024-01-14,1,Delayed,0,0
SHP-20244430,2024-11-02,SUP-01,Apex Precision Components,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,716.61,503.84,2024-11-07,2024-11-07,0,On-Time,1,0
SHP-20244431,2025-05-26,SUP-05,Falcon Fasteners Corp,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Priority Surface Cargo,300.83,410.79,2025-05-31,2025-05-31,0,On-Time,1,0
SHP-20244432,2025-09-16,SUP-05,Falcon Fasteners Corp,Tier 2,WH-BLR-03,South Central (Bengaluru),Standard Rail Transport,501.76,411.71,2025-09-21,2025-09-22,1,Delayed,0,0
SHP-20244433,2024-07-09,SUP-06,Global Polymer Solutions,Tier 2,WH-BLR-03,South Central (Bengaluru),Standard Rail Transport,23.69,99.18,2024-07-11,2024-07-15,4,Delayed,0,0
SHP-20244434,2025-05-23,SUP-04,Evergreen Raw Materials,Tier 2,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,562.32,446.34,2025-05-28,2025-05-29,1,Delayed,0,0
SHP-20244435,2024-10-20,SUP-02,Bharat Heavy Forgings,Tier 1,WH-MUM-02,West Port (Mumbai),Express Air Freight,21.73,79.76,2024-10-25,2024-10-25,0,On-Time,1,0
SHP-20244436,2025-07-20,SUP-01,Apex Precision Components,Tier 1,WH-BLR-03,South Central (Bengaluru),Regional Truckload,740.84,558.47,2025-07-24,2025-07-25,1,Delayed,0,0
SHP-20244437,2025-06-25,SUP-02,Bharat Heavy Forgings,Tier 1,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,44.66,118.41,2025-07-01,2025-07-04,3,Delayed,0,0
SHP-20244438,2025-07-19,SUP-07,Hind Cargo Aggregates,Tier 3,WH-MUM-02,West Port (Mumbai),Express Air Freight,518.43,1007.48,2025-07-24,2025-07-24,0,On-Time,1,0
SHP-20244439,2025-01-09,SUP-06,Global Polymer Solutions,Tier 2,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,768.14,905.07,2025-01-11,2025-01-11,0,On-Time,1,0
SHP-20244440,2025-02-07,SUP-03,Delta Electronics Hub,Tier 1,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,809.61,614.32,2025-02-11,2025-02-11,0,On-Time,1,0
SHP-20244441,2024-10-17,SUP-07,Hind Cargo Aggregates,Tier 3,WH-MUM-02,West Port (Mumbai),Regional Truckload,733.63,515.35,2024-10-20,2024-10-22,2,Delayed,0,0
SHP-20244442,2025-11-12,SUP-04,Evergreen Raw Materials,Tier 2,WH-KOL-04,East Gateway (Kolkata),Priority Surface Cargo,640.34,751.95,2025-11-14,2025-11-15,1,Delayed,0,0
SHP-20244443,2024-05-18,SUP-03,Delta Electronics Hub,Tier 1,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,507.71,409.92,2024-05-21,2024-05-21,0,On-Time,1,0
SHP-20244444,2024-05-13,SUP-01,Apex Precision Components,Tier 1,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,327.85,293.51,2024-05-15,2024-05-16,1,Delayed,0,0
SHP-20244445,2024-10-01,SUP-04,Evergreen Raw Materials,Tier 2,WH-DEL-01,North Hub (Delhi-NCR),Regional Truckload,53.33,127.2,2024-10-04,2024-10-04,0,On-Time,1,0
SHP-20244446,2024-07-15,SUP-03,Delta Electronics Hub,Tier 1,WH-KOL-04,East Gateway (Kolkata),Regional Truckload,354.65,263.42,2024-07-20,2024-07-20,0,On-Time,1,0
SHP-20244447,2025-11-10,SUP-06,Global Polymer Solutions,Tier 2,WH-KOL-04,East Gateway (Kolkata),Express Air Freight,722.52,1426.05,2025-11-13,2025-11-14,1,Delayed,0,0
SHP-20244448,2024-12-25,SUP-08,Indus Logistics Fab,Tier 3,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,141.05,145.47,2024-12-31,2025-01-01,1,Delayed,0,0
SHP-20244449,2024-08-21,SUP-05,Falcon Fasteners Corp,Tier 2,WH-BLR-03,South Central (Bengaluru),Standard Rail Transport,250.41,193.1,2024-08-24,2024-08-28,4,Delayed,0,0
SHP-20244450,2024-11-23,SUP-05,Falcon Fasteners Corp,Tier 2,WH-MUM-02,West Port (Mumbai),Express Air Freight,547.59,1103.6,2024-11-26,2024-11-26,0,On-Time,1,0
SHP-20244451,2024-10-30,SUP-05,Falcon Fasteners Corp,Tier 2,WH-BLR-03,South Central (Bengaluru),Priority Surface Cargo,190.24,253.24,2024-11-04,2024-11-05,1,Delayed,0,0
SHP-20244452,2024-06-21,SUP-01,Apex Precision Components,Tier 1,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,796.59,595.84,2024-06-24,2024-06-29,5,Delayed,0,0
SHP-20244453,2024-02-06,SUP-04,Evergreen Raw Materials,Tier 2,WH-BLR-03,South Central (Bengaluru),Regional Truckload,72.32,131.54,2024-02-08,2024-02-08,0,On-Time,1,0
SHP-20244454,2025-11-05,SUP-05,Falcon Fasteners Corp,Tier 2,WH-MUM-02,West Port (Mumbai),Regional Truckload,831.22,570.05,2025-11-10,2025-11-10,0,On-Time,1,0
SHP-20244455,2024-03-23,SUP-08,Indus Logistics Fab,Tier 3,WH-DEL-01,North Hub (Delhi-NCR),Standard Rail Transport,324.97,286.19,2024-03-29,2024-04-02,4,Delayed,0,1
SHP-20244456,2025-06-24,SUP-03,Delta Electronics Hub,Tier 1,WH-KOL-04,East Gateway (Kolkata),Priority Surface Cargo,557.72,684.84,2025-06-28,2025-07-02,4,Delayed,0,0
SHP-20244457,2025-11-05,SUP-07,Hind Cargo Aggregates,Tier 3,WH-DEL-01,North Hub (Delhi-NCR),Express Air Freight,638.83,1271.75,2025-11-10,2025-11-10,0,On-Time,1,0
SHP-20244458,2024-02-04,SUP-04,Evergreen Raw Materials,Tier 2,WH-MUM-02,West Port (Mumbai),Standard Rail Transport,35.61,116.14,2024-02-06,2024-02-06,0,On-Time,1,0
SHP-20244459,2024-11-09,SUP-08,Indus Logistics Fab,Tier 3,WH-BLR-03,South Central (Bengaluru),Regional Truckload,412.42,347.82,2024-11-14,2024-11-14,0,On-Time,1,0
SHP-20244460,2025-01-27,SUP-05,Falcon Fasteners Corp,Tier 2,WH-MUM-02,West Port (Mumbai),Express Air Freight,384.32,773.0,2025-01-31,2025-01-31,0,On-Time,1,0
SHP-20244461,2024-01-07,SUP-06,Global Polymer Solutions,Tier 2,WH-BLR-03,South Central (Bengaluru),Express Air Freight,416.91,826.4,2024-01-09,2024-01-11,2,Delayed,0,0
SHP-20244462,2025-10-16,SUP-03,Delta Electronics Hub,Tier 1,WH-KOL-04,East Gateway (Kolkata),Priority Surface Cargo,721.8,861.6,2025-10-20,2025-10-24,4,Delayed,0,0
